mol_id,atom_idx,P_seed42,P_seed123,P_seed7,P_seed2024,P_seed999
mobley_4483973,2,-0.180292,-0.180279,-0.179556,-0.182195,-0.178617
mobley_4483973,3,-0.367621,-0.365893,-0.370402,-0.368663,-0.367672
mobley_4483973,4,-0.180292,-0.180278,-0.179556,-0.182195,-0.178617
mobley_4483973,5,-0.140852,-0.139564,-0.139002,-0.141694,-0.139215
mobley_4483973,6,0.466715,0.466239,0.466920,0.466398,0.466846
mobley_4483973,7,-0.111301,-0.111730,-0.111236,-0.111083,-0.111192
mobley_4483973,8,-0.111552,-0.111981,-0.111489,-0.111328,-0.111436
mobley_4483973,9,-0.112541,-0.112913,-0.112386,-0.112291,-0.112373
mobley_4483973,10,-0.112541,-0.112913,-0.112386,-0.112291,-0.112373
mobley_4483973,11,-0.111552,-0.111981,-0.111489,-0.111327,-0.111436
mobley_4494568,0,0.268756,0.264932,0.261082,0.253457,0.254828
mobley_4494568,1,-0.144900,-0.144793,-0.124359,-0.132607,-0.119443
mobley_4494568,2,-0.196137,-0.188914,-0.207517,-0.200669,-0.207326
mobley_4494568,3,-0.212672,-0.211354,-0.217943,-0.218922,-0.219178
mobley_4494568,4,-0.536211,-0.536348,-0.535370,-0.535674,-0.535431
mobley_4494568,5,-0.212672,-0.211353,-0.217943,-0.218923,-0.219179
mobley_4494568,6,-0.196138,-0.188914,-0.207517,-0.200668,-0.207326
mobley_4494568,7,-0.974642,-0.974295,-0.973938,-0.973919,-0.974136
mobley_4494568,8,-0.118199,-0.118273,-0.118285,-0.117471,-0.117689
mobley_4494568,9,-0.118198,-0.118273,-0.118285,-0.117471,-0.117689
mobley_4494568,10,-0.120332,-0.120380,-0.120581,-0.119706,-0.119974
mobley_4494568,11,-0.115194,-0.115797,-0.115623,-0.115047,-0.115298
mobley_4494568,12,-0.113951,-0.114235,-0.113627,-0.113694,-0.113721
mobley_4494568,13,-0.113951,-0.114235,-0.113627,-0.113694,-0.113721
mobley_4494568,14,-0.115194,-0.115797,-0.115623,-0.115047,-0.115298
mobley_4506634,0,-0.454875,-0.457115,-0.451903,-0.454000,-0.452856
mobley_4506634,1,-0.344950,-0.341640,-0.354757,-0.350726,-0.350298
mobley_4506634,2,0.455773,0.455413,0.455820,0.455693,0.455839
mobley_4506634,3,0.455172,0.454850,0.455221,0.455091,0.455248
mobley_4506634,4,0.456174,0.455817,0.456201,0.456078,0.456223
mobley_4506634,5,-0.077540,-0.077405,-0.077313,-0.077057,-0.077455
mobley_4506634,6,-0.961122,-0.960924,-0.960730,-0.960503,-0.960933
mobley_4506634,7,-0.116303,-0.116504,-0.115993,-0.115992,-0.116196
mobley_4553008,0,-0.058310,-0.056824,-0.056093,-0.061008,-0.057194
mobley_4553008,1,-0.058310,-0.056825,-0.056093,-0.061009,-0.057194
mobley_4553008,2,-0.322008,-0.323261,-0.319930,-0.320874,-0.319764
mobley_4553008,3,-0.058310,-0.056825,-0.056093,-0.061009,-0.057194
mobley_4553008,4,-0.058310,-0.056825,-0.056092,-0.061009,-0.057195
mobley_4553008,5,-0.322008,-0.323261,-0.319931,-0.320874,-0.319764
mobley_4553008,6,-0.054116,-0.053486,-0.052764,-0.053147,-0.053183
mobley_4553008,7,-0.054116,-0.053486,-0.052764,-0.053147,-0.053183
mobley_4553008,8,-0.112586,-0.112935,-0.112367,-0.112331,-0.112390
mobley_4553008,9,-0.112586,-0.112935,-0.112367,-0.112331,-0.112390
mobley_4553008,10,-0.112586,-0.112935,-0.112367,-0.112331,-0.112390
mobley_4553008,11,-0.112586,-0.112935,-0.112367,-0.112331,-0.112390
mobley_4561957,0,1.126520,1.158487,1.129367,1.119083,1.123986
mobley_4561957,1,0.398345,0.390958,0.436003,0.412653,0.442096
mobley_4561957,2,1.315015,1.348885,1.317166,1.310147,1.313888
mobley_4561957,3,0.398346,0.390959,0.436006,0.412655,0.442096
mobley_4561957,4,1.315021,1.348888,1.317172,1.310153,1.313892
mobley_4561957,5,1.126522,1.158489,1.129370,1.119088,1.123988
mobley_4561957,6,-0.185765,-0.184879,-0.185280,-0.183946,-0.183208
mobley_4561957,7,-0.206427,-0.204762,-0.205518,-0.203603,-0.202862
mobley_4561957,8,-0.190112,-0.189200,-0.189852,-0.188381,-0.187700
mobley_4561957,9,-0.905864,-0.902777,-0.931028,-0.920068,-0.924825
mobley_4561957,10,-0.212733,-0.211693,-0.213540,-0.211438,-0.211075
mobley_4561957,11,-0.206460,-0.205367,-0.207548,-0.205233,-0.205216
mobley_4561957,12,-0.223309,-0.221929,-0.224191,-0.221671,-0.221494
mobley_4561957,13,-0.905865,-0.902777,-0.931030,-0.920069,-0.924825
mobley_4561957,14,-0.212733,-0.211693,-0.213540,-0.211438,-0.211075
mobley_4561957,15,-0.206460,-0.205366,-0.207548,-0.205233,-0.205216
mobley_4561957,16,-0.223310,-0.221929,-0.224192,-0.221671,-0.221494
mobley_4561957,17,-0.185765,-0.184879,-0.185281,-0.183947,-0.183208
mobley_4561957,18,-0.190111,-0.189200,-0.189852,-0.188381,-0.187699
mobley_4561957,19,-0.206427,-0.204762,-0.205518,-0.203603,-0.202862
mobley_4584540,0,0.261396,0.259276,0.266314,0.249774,0.257897
mobley_4584540,1,-0.283324,-0.287102,-0.281063,-0.281451,-0.277030
mobley_4584540,2,-0.376724,-0.376511,-0.373149,-0.375168,-0.371350
mobley_4584540,3,-0.194163,-0.189871,-0.190409,-0.188770,-0.189757
mobley_4584540,4,-0.376724,-0.376511,-0.373150,-0.375169,-0.371350
mobley_4584540,5,-0.283324,-0.287102,-0.281062,-0.281451,-0.277030
mobley_4584540,6,-2.646941,-2.647615,-2.650418,-2.647514,-2.650721
mobley_4584540,7,0.261396,0.259277,0.266314,0.249775,0.257897
mobley_4584540,8,-0.114978,-0.115013,-0.114927,-0.114245,-0.114429
mobley_4584540,9,-0.115721,-0.115793,-0.115642,-0.115032,-0.115193
mobley_4584540,10,-0.114978,-0.115013,-0.114927,-0.114245,-0.114429
mobley_4584540,11,-0.119597,-0.120280,-0.120346,-0.119524,-0.119880
mobley_4584540,12,-0.116798,-0.117423,-0.117193,-0.116681,-0.116906
mobley_4584540,13,-0.119597,-0.120280,-0.120346,-0.119524,-0.119880
mobley_4584540,14,-0.114978,-0.115013,-0.114927,-0.114245,-0.114429
mobley_4584540,15,-0.114978,-0.115013,-0.114927,-0.114245,-0.114429
mobley_4584540,16,-0.115721,-0.115793,-0.115642,-0.115032,-0.115193
mobley_4587267,0,-0.106281,-0.110285,-0.098733,-0.103219,-0.099003
mobley_4587267,1,0.075701,0.083550,0.082562,0.080062,0.074150
mobley_4587267,2,-0.283300,-0.277407,-0.295237,-0.296570,-0.303101
mobley_4587267,3,-0.249489,-0.250280,-0.252417,-0.259649,-0.258741
mobley_4587267,4,-0.120789,-0.118157,-0.123984,-0.125606,-0.129378
mobley_4587267,5,-0.092603,-0.096065,-0.085790,-0.092452,-0.087863
mobley_4587267,6,-1.838759,-1.838569,-1.839143,-1.838736,-1.839689
mobley_4587267,7,-1.955242,-1.952204,-1.964627,-1.960510,-1.965667
mobley_4587267,8,-2.113745,-2.108836,-2.131389,-2.124228,-2.132854
mobley_4587267,9,-2.003478,-1.998917,-2.014802,-2.009802,-2.016133
mobley_4587267,10,-2.099501,-2.094308,-2.115540,-2.109546,-2.116975
mobley_4587267,11,-1.821450,-1.821070,-1.821732,-1.821192,-1.822467
mobley_4587267,12,-0.326042,-0.323045,-0.333147,-0.329933,-0.330724
mobley_4587267,13,-0.328722,-0.325511,-0.335942,-0.332397,-0.333486
mobley_4587267,14,-0.826450,-0.820077,-0.847917,-0.841507,-0.842714
mobley_4587267,15,-0.935873,-0.929067,-0.957670,-0.951542,-0.951739
mobley_4587267,16,-1.215293,-1.207020,-1.252462,-1.243169,-1.245627
mobley_4587267,17,-0.854733,-0.848611,-0.878480,-0.872685,-0.873207
mobley_4587267,18,-0.304806,-0.301701,-0.308541,-0.305878,-0.305862
mobley_4587267,19,-0.323427,-0.320228,-0.328373,-0.325695,-0.325690
mobley_4587267,20,-0.124745,-0.124650,-0.124231,-0.123600,-0.124375
mobley_4587267,21,-0.128238,-0.128053,-0.128106,-0.127299,-0.128159
mobley_4587267,22,-0.146309,-0.148632,-0.140456,-0.147566,-0.141140
mobley_4587267,23,-0.156534,-0.155776,-0.156783,-0.155471,-0.157314
mobley_4587267,24,-0.188480,-0.188823,-0.188894,-0.189330,-0.188672
mobley_4587267,25,-0.130315,-0.130356,-0.129659,-0.129234,-0.129883
mobley_4603202,0,0.871582,0.874175,0.855817,0.856618,0.847378
mobley_4603202,1,0.326951,0.324396,0.351549,0.331164,0.342695
mobley_4603202,2,-0.012172,-0.012092,-0.011288,-0.010961,-0.011659
mobley_4603202,3,-1.996467,-1.989441,-2.002920,-1.994995,-2.002129
mobley_4603202,4,0.871580,0.874174,0.855814,0.856617,0.847379
mobley_4603202,5,0.326953,0.324398,0.351551,0.331165,0.342697
mobley_4603202,6,-0.012171,-0.012092,-0.011287,-0.010960,-0.011659
mobley_4603202,7,-0.208337,-0.206236,-0.211337,-0.208380,-0.209504
mobley_4603202,8,-0.208337,-0.206236,-0.211337,-0.208380,-0.209504
mobley_4603202,9,-0.108030,-0.108082,-0.107885,-0.107627,-0.107708
mobley_4603202,10,-0.108030,-0.108082,-0.107885,-0.107627,-0.107708
mobley_4603202,11,-0.208337,-0.206236,-0.211337,-0.208380,-0.209504
mobley_4603202,12,-0.208337,-0.206237,-0.211338,-0.208381,-0.209505
mobley_4603202,13,-0.108030,-0.108082,-0.107885,-0.107627,-0.107708
mobley_4603202,14,-0.108030,-0.108082,-0.107885,-0.107627,-0.107708
mobley_4609460,0,0.549532,0.551574,0.589777,0.560527,0.579764
mobley_4609460,1,0.807545,0.820526,0.797519,0.794561,0.783552
mobley_4609460,2,-1.979417,-1.975631,-1.984643,-1.979092,-1.983868
mobley_4609460,3,1.507219,1.497810,1.435109,1.463864,1.420438
mobley_4609460,4,-1.853500,-1.854311,-1.853250,-1.853487,-1.853115
mobley_4609460,5,-0.436983,-0.438969,-0.421690,-0.431187,-0.421215
mobley_4609460,6,-0.317048,-0.313190,-0.310442,-0.313780,-0.307896
mobley_4609460,7,-0.401093,-0.402964,-0.397468,-0.400169,-0.397370
mobley_4609460,8,-0.359174,-0.361670,-0.348091,-0.355570,-0.350566
mobley_4609460,9,-0.486612,-0.488244,-0.484797,-0.487212,-0.484697
mobley_4609460,10,-0.155161,-0.155574,-0.158915,-0.158833,-0.156660
mobley_4609460,11,-1.864373,-1.864753,-1.864121,-1.864211,-1.864344
mobley_4609460,12,-0.131006,-0.130631,-0.131592,-0.130383,-0.130743
mobley_4609460,13,-0.137602,-0.137020,-0.138470,-0.136906,-0.137530
mobley_4609460,14,-0.137602,-0.137020,-0.138470,-0.136906,-0.137530
mobley_4609460,15,-0.209912,-0.208205,-0.213107,-0.210253,-0.211381
mobley_4609460,16,-0.209912,-0.208205,-0.213107,-0.210253,-0.211381
mobley_4609460,17,-0.156711,-0.157028,-0.157936,-0.156426,-0.157314
mobley_4609460,18,-0.132607,-0.133425,-0.134368,-0.132978,-0.133600
mobley_4609460,19,-0.121461,-0.122024,-0.121937,-0.121336,-0.121620
mobley_4609460,20,-0.126294,-0.126768,-0.126852,-0.126033,-0.126437
mobley_4609460,21,-0.161587,-0.161698,-0.161847,-0.161207,-0.161782
mobley_4613090,0,-0.172886,-0.169373,-0.167940,-0.171497,-0.166244
mobley_4613090,1,-0.158719,-0.155089,-0.155650,-0.156897,-0.155327
mobley_4613090,2,-0.299655,-0.294158,-0.307432,-0.305867,-0.305929
mobley_4613090,3,-0.230968,-0.224448,-0.193714,-0.209770,-0.193073
mobley_4613090,4,-0.258856,-0.252980,-0.266603,-0.262233,-0.264477
mobley_4613090,5,-0.142103,-0.137878,-0.140866,-0.140899,-0.140440
mobley_4613090,6,-0.281101,-0.285183,-0.280157,-0.284706,-0.280585
mobley_4613090,7,-2.769932,-2.773129,-2.776460,-2.771863,-2.775942
mobley_4613090,8,-0.212974,-0.215164,-0.262932,-0.248641,-0.265445
mobley_4613090,9,-0.225146,-0.222241,-0.198670,-0.211870,-0.199663
mobley_4613090,10,-2.549079,-2.551199,-2.549101,-2.549109,-2.549196
mobley_4613090,11,0.486436,0.482040,0.415380,0.419400,0.404328
mobley_4613090,12,-0.112210,-0.112635,-0.112186,-0.111970,-0.112109
mobley_4613090,13,-0.113674,-0.114168,-0.113788,-0.113460,-0.113632
mobley_4613090,14,-0.128274,-0.128809,-0.128939,-0.127951,-0.128385
mobley_4613090,15,-0.126052,-0.126664,-0.126655,-0.125753,-0.126079
mobley_4613090,16,-0.113710,-0.114202,-0.113825,-0.113495,-0.113666
mobley_4613090,17,-0.214968,-0.214509,-0.216486,-0.212786,-0.213737
mobley_4613090,18,-0.213886,-0.213464,-0.215452,-0.211793,-0.212736
mobley_4613090,19,-0.129640,-0.129999,-0.129763,-0.129209,-0.129494
mobley_4613090,20,-0.121456,-0.121739,-0.121088,-0.121264,-0.121249
mobley_4613090,21,-0.142611,-0.142847,-0.142649,-0.142404,-0.142838
mobley_4620651,0,0.663759,0.657714,0.664827,0.645308,0.652045
mobley_4620651,1,-1.903066,-1.901698,-1.904422,-1.902036,-1.904009
mobley_4620651,2,-0.246022,-0.243530,-0.289351,-0.269807,-0.293457
mobley_4620651,3,-1.836489,-1.836996,-1.836381,-1.836634,-1.836434
mobley_4620651,4,-0.029972,-0.034293,-0.019081,-0.025583,-0.018277
mobley_4620651,5,1.003539,1.011049,1.035104,1.006693,1.018565
mobley_4620651,6,1.003536,1.011044,1.035099,1.006690,1.018561
mobley_4620651,7,-0.115982,-0.115858,-0.115676,-0.115347,-0.115371
mobley_4620651,8,-0.117201,-0.117143,-0.117125,-0.116734,-0.116791
mobley_4620651,9,-0.115982,-0.115858,-0.115676,-0.115347,-0.115371
mobley_4620651,10,-0.434773,-0.435684,-0.450527,-0.441400,-0.446497
mobley_4620651,11,-0.208935,-0.209826,-0.212024,-0.209451,-0.210019
mobley_4620651,12,-0.201385,-0.202158,-0.204497,-0.201827,-0.202597
mobley_4620651,13,-0.201385,-0.202158,-0.204497,-0.201827,-0.202597
mobley_4620651,14,-0.208935,-0.209826,-0.212023,-0.209451,-0.210019
mobley_4630641,0,0.735391,0.731886,0.742977,0.728649,0.731374
mobley_4630641,1,-1.951757,-1.946602,-1.957163,-1.950969,-1.956271
mobley_4630641,2,0.090534,0.097836,0.127725,0.108343,0.118825
mobley_4630641,3,0.090535,0.097836,0.127726,0.108344,0.118826
mobley_4630641,4,-1.951758,-1.946602,-1.957164,-1.950970,-1.956272
mobley_4630641,5,0.735390,0.731885,0.742975,0.728646,0.731373
mobley_4630641,6,-0.124447,-0.124206,-0.124690,-0.123991,-0.124113
mobley_4630641,7,-0.120268,-0.119925,-0.120241,-0.119604,-0.119684
mobley_4630641,8,-0.120268,-0.119925,-0.120241,-0.119604,-0.119684
mobley_4630641,9,-0.269775,-0.267087,-0.275711,-0.271612,-0.273254
mobley_4630641,10,-0.269773,-0.267084,-0.275708,-0.271609,-0.273252
mobley_4630641,11,-0.269776,-0.267087,-0.275711,-0.271613,-0.273255
mobley_4630641,12,-0.269773,-0.267084,-0.275708,-0.271610,-0.273252
mobley_4630641,13,-0.120269,-0.119926,-0.120241,-0.119604,-0.119684
mobley_4630641,14,-0.120268,-0.119925,-0.120241,-0.119604,-0.119684
mobley_4630641,15,-0.124447,-0.124206,-0.124690,-0.123991,-0.124113
mobley_4639255,0,-0.062907,-0.067355,-0.059571,-0.065135,-0.061292
mobley_4639255,1,0.202669,0.195022,0.213658,0.204981,0.210549
mobley_4639255,2,-1.808184,-1.808305,-1.807310,-1.807466,-1.807799
mobley_4639255,3,-1.801706,-1.802014,-1.800398,-1.800819,-1.800801
mobley_4639255,4,-0.172939,-0.171988,-0.175609,-0.173923,-0.174583
mobley_4639255,5,-0.168338,-0.167367,-0.170859,-0.169093,-0.169872
mobley_4639255,6,-0.212293,-0.210394,-0.217407,-0.214420,-0.216062
mobley_4639255,7,-0.216762,-0.214929,-0.221864,-0.219102,-0.220503
mobley_4639255,8,-0.139242,-0.139473,-0.138928,-0.138618,-0.139022
mobley_4639255,9,-0.116721,-0.116817,-0.116071,-0.115697,-0.116159
mobley_4678740,0,-0.178365,-0.175599,-0.180977,-0.179073,-0.179746
mobley_4678740,1,-0.098980,-0.092782,-0.099647,-0.101992,-0.099311
mobley_4678740,2,-0.161738,-0.164567,-0.142688,-0.152619,-0.138910
mobley_4678740,3,0.039816,0.050789,0.021130,0.029704,0.020021
mobley_4678740,4,-0.161737,-0.164567,-0.142688,-0.152618,-0.138909
mobley_4678740,5,-0.098976,-0.092779,-0.099643,-0.101987,-0.099307
mobley_4678740,6,-0.400599,-0.397763,-0.411105,-0.406017,-0.407318
mobley_4678740,7,0.453238,0.452867,0.453266,0.453073,0.453315
mobley_4678740,8,0.453437,0.453061,0.453535,0.453293,0.453559
mobley_4678740,9,0.453129,0.452754,0.453225,0.452979,0.453249
mobley_4678740,10,-0.400594,-0.397759,-0.411102,-0.406013,-0.407314
mobley_4678740,11,0.453238,0.452867,0.453267,0.453073,0.453315
mobley_4678740,12,0.453438,0.453061,0.453535,0.453293,0.453559
mobley_4678740,13,0.453130,0.452755,0.453226,0.452980,0.453250
mobley_4678740,14,-0.115101,-0.115639,-0.115290,-0.114898,-0.115106
mobley_4678740,15,-0.115636,-0.116101,-0.115701,-0.115346,-0.115529
mobley_4678740,16,-0.120098,-0.120539,-0.120088,-0.119664,-0.119848
mobley_4678740,17,-0.115636,-0.116101,-0.115701,-0.115346,-0.115529
mobley_4683624,0,0.763250,0.769865,0.778739,0.761476,0.774121
mobley_4683624,1,0.882711,0.891604,0.901744,0.897495,0.901844
mobley_4683624,2,0.151130,0.144413,0.149215,0.146893,0.152158
mobley_4683624,3,-0.326670,-0.330610,-0.316377,-0.323576,-0.313871
mobley_4683624,4,-0.264589,-0.260820,-0.277073,-0.272753,-0.274113
mobley_4683624,5,-0.482605,-0.484387,-0.480981,-0.483577,-0.480831
mobley_4683624,6,-0.397411,-0.400408,-0.386741,-0.394514,-0.388962
mobley_4683624,7,-0.373038,-0.375494,-0.370333,-0.372896,-0.369327
mobley_4683624,8,-0.264149,-0.257604,-0.272798,-0.268680,-0.270657
mobley_4683624,9,-1.865641,-1.866033,-1.865422,-1.865485,-1.865653
mobley_4683624,10,-0.145730,-0.145281,-0.146666,-0.145037,-0.145501
mobley_4683624,11,-0.141573,-0.141112,-0.142448,-0.140857,-0.141332
mobley_4683624,12,-0.141576,-0.141115,-0.142450,-0.140860,-0.141334
mobley_4683624,13,-0.289417,-0.287765,-0.294299,-0.289462,-0.291118
mobley_4683624,14,-0.289716,-0.288063,-0.294616,-0.289770,-0.291430
mobley_4683624,15,-0.306631,-0.305976,-0.312283,-0.306877,-0.308974
mobley_4683624,16,-0.306649,-0.305983,-0.312287,-0.306881,-0.308980
mobley_4683624,17,-0.125310,-0.125937,-0.125981,-0.125083,-0.125384
mobley_4683624,18,-0.123706,-0.124335,-0.124316,-0.123615,-0.123916
mobley_4683624,19,-0.136170,-0.137046,-0.138112,-0.136593,-0.137244
mobley_4683624,20,-0.125819,-0.126487,-0.126503,-0.125584,-0.125859
mobley_4683624,21,-0.162250,-0.162368,-0.162493,-0.161888,-0.162430
mobley_4687447,0,0.909074,0.913830,0.942940,0.918665,0.937348
mobley_4687447,1,0.415954,0.425523,0.448578,0.442597,0.447219
mobley_4687447,2,0.566289,0.583052,0.574857,0.564647,0.565438
mobley_4687447,3,-2.210502,-2.196381,-2.229750,-2.213710,-2.228723
mobley_4687447,4,0.733965,0.732779,0.731579,0.727126,0.721397
mobley_4687447,5,0.005060,0.003259,0.031955,0.015083,0.023848
mobley_4687447,6,-1.832597,-1.832961,-1.833467,-1.832876,-1.833736
mobley_4687447,7,-0.141850,-0.141288,-0.142716,-0.141117,-0.141621
mobley_4687447,8,-0.141663,-0.141099,-0.142525,-0.140926,-0.141432
mobley_4687447,9,-0.142703,-0.142246,-0.143508,-0.142004,-0.142408
mobley_4687447,10,-0.346731,-0.343937,-0.356290,-0.349504,-0.353041
mobley_4687447,11,-0.345998,-0.343183,-0.355511,-0.348731,-0.352284
mobley_4687447,12,-0.328528,-0.324941,-0.334238,-0.329553,-0.331037
mobley_4687447,13,-0.328690,-0.325194,-0.334337,-0.329773,-0.331126
mobley_4687447,14,-0.362433,-0.358111,-0.371589,-0.366398,-0.368518
mobley_4687447,15,-0.356174,-0.351771,-0.365350,-0.359785,-0.362347
mobley_4687447,16,-0.204594,-0.203052,-0.208090,-0.205531,-0.206610
mobley_4687447,17,-0.194630,-0.193381,-0.197735,-0.195709,-0.196384
mobley_4687447,18,-0.129460,-0.129140,-0.128207,-0.127804,-0.128423
mobley_468867,0,0.177419,0.195430,0.179551,0.170535,0.179552
mobley_468867,1,-0.196886,-0.185346,-0.180240,-0.189640,-0.181662
mobley_468867,2,0.253881,0.256967,0.251617,0.240825,0.250831
mobley_468867,3,0.499839,0.487830,0.513357,0.490093,0.517313
mobley_468867,4,0.332578,0.322643,0.342962,0.317957,0.346170
mobley_468867,5,0.059393,0.053374,0.057022,0.036404,0.059546
mobley_468867,6,-0.487354,-0.489157,-0.484720,-0.488489,-0.486559
mobley_468867,7,-0.469303,-0.471211,-0.466257,-0.470623,-0.467761
mobley_468867,8,0.286231,0.284271,0.288631,0.263350,0.290920
mobley_468867,9,-0.323971,-0.326473,-0.317865,-0.324026,-0.318139
mobley_468867,10,-0.059634,-0.059023,-0.058696,-0.057735,-0.059020
mobley_468867,11,-0.036946,-0.036432,-0.035897,-0.035397,-0.036726
mobley_468867,12,0.570297,0.585074,0.576146,0.581423,0.564026
mobley_468867,13,-0.037876,-0.037183,-0.038176,-0.037993,-0.039234
mobley_468867,14,-0.042518,-0.041731,-0.042746,-0.042596,-0.043796
mobley_468867,15,0.424716,0.436910,0.429946,0.432854,0.419308
mobley_468867,16,0.138730,0.143334,0.138547,0.140023,0.133846
mobley_468867,17,-0.131729,-0.132459,-0.131903,-0.131470,-0.131123
mobley_468867,18,-0.123603,-0.124106,-0.123742,-0.123285,-0.123193
mobley_468867,19,-0.148356,-0.148229,-0.148172,-0.147345,-0.146998
mobley_468867,20,-0.737551,-0.736773,-0.751502,-0.741796,-0.743636
mobley_468867,21,-0.626623,-0.627413,-0.637795,-0.629403,-0.630473
mobley_4690963,0,0.401597,0.396498,0.420710,0.394961,0.412881
mobley_4690963,1,0.299257,0.305429,0.295458,0.292172,0.289480
mobley_4690963,2,-2.072520,-2.063974,-2.082374,-2.072410,-2.081052
mobley_4690963,3,0.276276,0.287633,0.324883,0.299362,0.315020
mobley_4690963,4,0.497111,0.511645,0.552332,0.524144,0.539125
mobley_4690963,5,-2.118604,-2.108674,-2.132904,-2.120533,-2.131650
mobley_4690963,6,0.621723,0.624980,0.610510,0.613912,0.604691
mobley_4690963,7,0.798577,0.799283,0.840442,0.810321,0.827389
mobley_4690963,8,-0.145189,-0.144387,-0.145921,-0.144343,-0.144774
mobley_4690963,9,-0.144447,-0.143765,-0.145384,-0.143822,-0.144334
mobley_4690963,10,-0.139793,-0.139075,-0.140544,-0.139062,-0.139625
mobley_4690963,11,-0.224336,-0.222253,-0.227777,-0.224821,-0.225884
mobley_4690963,12,-0.243522,-0.241474,-0.248681,-0.245162,-0.246496
mobley_4690963,13,-0.274263,-0.271332,-0.278599,-0.274811,-0.275949
mobley_4690963,14,-0.279378,-0.276460,-0.283696,-0.280042,-0.280902
mobley_4690963,15,-0.321625,-0.318106,-0.328613,-0.323394,-0.325448
mobley_4690963,16,-0.318650,-0.315083,-0.325543,-0.320322,-0.322413
mobley_4690963,17,-0.244918,-0.242372,-0.249724,-0.245911,-0.247574
mobley_4690963,18,-0.244987,-0.242440,-0.249793,-0.245979,-0.247641
mobley_4690963,19,-0.136191,-0.135606,-0.136992,-0.135474,-0.136048
mobley_4690963,20,-0.136183,-0.135598,-0.136984,-0.135467,-0.136040
mobley_4690963,21,-0.131547,-0.131168,-0.132124,-0.130911,-0.131250
mobley_4694328,0,0.969264,0.978598,0.984057,0.969322,0.979257
mobley_4694328,1,1.051857,1.066306,1.074812,1.070605,1.076559
mobley_4694328,2,0.467168,0.477416,0.467552,0.473801,0.479054
mobley_4694328,3,0.533910,0.544215,0.536823,0.544059,0.550266
mobley_4694328,4,1.130382,1.142188,1.148738,1.142512,1.164307
mobley_4694328,5,0.943192,0.952987,0.955325,0.956765,0.967981
mobley_4694328,6,0.674913,0.677160,0.684174,0.677179,0.687546
mobley_4694328,7,0.036270,0.038356,0.034834,0.032883,0.034992
mobley_4694328,8,-1.822952,-1.822923,-1.821767,-1.822355,-1.822064
mobley_4694328,9,-0.149035,-0.148498,-0.150023,-0.148255,-0.148753
