mol_id,atom_idx,P_seed42,P_seed123,P_seed999
mobley_4620651,0,-0.968732,-0.966750,-0.966207
mobley_4620651,1,-0.853328,-0.853211,-0.852368
mobley_4620651,2,-0.342360,-0.342606,-0.341545
mobley_4620651,3,-1.512461,-1.511403,-1.512880
mobley_4620651,4,-0.014053,-0.014016,-0.015649
mobley_4620651,5,-0.415776,-0.415017,-0.415479
mobley_4620651,6,-0.415774,-0.415015,-0.415477
mobley_4620651,7,0.260758,0.260181,0.260535
mobley_4620651,8,0.262169,0.261444,0.262065
mobley_4620651,9,0.260758,0.260181,0.260535
mobley_4620651,10,0.058767,0.058917,0.058567
mobley_4620651,11,0.108767,0.108666,0.108651
mobley_4620651,12,0.162061,0.161973,0.161680
mobley_4620651,13,0.162061,0.161973,0.161680
mobley_4620651,14,0.108766,0.108666,0.108651
mobley_4630641,0,-0.980861,-0.978740,-0.978370
mobley_4630641,1,-0.842363,-0.842712,-0.840882
mobley_4630641,2,-0.600983,-0.599873,-0.599838
mobley_4630641,3,-0.600983,-0.599873,-0.599838
mobley_4630641,4,-0.842361,-0.842711,-0.840880
mobley_4630641,5,-0.980860,-0.978738,-0.978369
mobley_4630641,6,0.272938,0.272233,0.272781
mobley_4630641,7,0.323777,0.322904,0.323569
mobley_4630641,8,0.323774,0.322901,0.323566
mobley_4630641,9,0.243116,0.242588,0.242857
mobley_4630641,10,0.243118,0.242590,0.242859
mobley_4630641,11,0.243117,0.242589,0.242858
mobley_4630641,12,0.243118,0.242590,0.242859
mobley_4630641,13,0.323774,0.322901,0.323566
mobley_4630641,14,0.323773,0.322900,0.323565
mobley_4630641,15,0.272938,0.272234,0.272782
mobley_4639255,0,-0.626819,-0.625722,-0.625552
mobley_4639255,1,-0.551187,-0.550242,-0.550248
mobley_4639255,2,-2.944157,-2.944970,-2.945120
mobley_4639255,3,-3.049591,-3.050474,-3.050634
mobley_4639255,4,0.151000,0.150782,0.150785
mobley_4639255,5,0.152740,0.152588,0.152499
mobley_4639255,6,0.177296,0.177006,0.177061
mobley_4639255,7,0.068798,0.068953,0.068595
mobley_4639255,8,0.060212,0.061840,0.058311
mobley_4639255,9,0.246397,0.247241,0.244520
mobley_4678740,0,-0.354539,-0.354223,-0.354421
mobley_4678740,1,-0.274662,-0.274363,-0.276001
mobley_4678740,2,-0.072038,-0.072655,-0.072150
mobley_4678740,3,-0.142121,-0.141909,-0.145305
mobley_4678740,4,-0.072035,-0.072652,-0.072147
mobley_4678740,5,-0.274664,-0.274365,-0.276003
mobley_4678740,6,-0.004887,-0.005791,-0.007284
mobley_4678740,7,-0.167281,-0.167284,-0.167277
mobley_4678740,8,-0.167225,-0.167224,-0.167225
mobley_4678740,9,-0.167224,-0.167223,-0.167224
mobley_4678740,10,-0.004892,-0.005796,-0.007289
mobley_4678740,11,-0.167281,-0.167284,-0.167277
mobley_4678740,12,-0.167225,-0.167224,-0.167225
mobley_4678740,13,-0.167224,-0.167223,-0.167224
mobley_4678740,14,-0.145393,-0.144736,-0.145229
mobley_4678740,15,-0.191529,-0.190829,-0.190970
mobley_4678740,16,-0.250985,-0.250194,-0.249866
mobley_4678740,17,-0.191523,-0.190824,-0.190965
mobley_4683624,0,-0.845913,-0.843688,-0.844379
mobley_4683624,1,-0.309804,-0.309001,-0.310267
mobley_4683624,2,-0.577847,-0.576383,-0.577199
mobley_4683624,3,-0.058166,-0.058762,-0.058907
mobley_4683624,4,-0.479518,-0.478912,-0.478773
mobley_4683624,5,-0.456884,-0.456262,-0.456330
mobley_4683624,6,-0.229061,-0.229612,-0.228831
mobley_4683624,7,-0.382714,-0.382251,-0.382480
mobley_4683624,8,-0.478423,-0.477830,-0.477681
mobley_4683624,9,-3.239128,-3.239044,-3.241508
mobley_4683624,10,0.279490,0.278811,0.279265
mobley_4683624,11,0.413548,0.412381,0.413228
mobley_4683624,12,0.413499,0.412332,0.413178
mobley_4683624,13,0.257523,0.256771,0.257376
mobley_4683624,14,0.257369,0.256619,0.257221
mobley_4683624,15,0.209369,0.208863,0.209230
mobley_4683624,16,0.208550,0.208045,0.208412
mobley_4683624,17,-0.112245,-0.111791,-0.112078
mobley_4683624,18,-0.122038,-0.121447,-0.121907
mobley_4683624,19,-0.162526,-0.161725,-0.162459
mobley_4683624,20,-0.112922,-0.112467,-0.112757
mobley_4683624,21,0.010658,0.012403,0.008875
mobley_4687447,0,-0.854067,-0.851833,-0.852493
mobley_4687447,1,-0.313356,-0.312504,-0.313835
mobley_4687447,2,-0.683397,-0.682159,-0.681826
mobley_4687447,3,-0.926807,-0.927867,-0.924447
mobley_4687447,4,-0.544678,-0.543694,-0.543769
mobley_4687447,5,-0.579925,-0.578888,-0.578881
mobley_4687447,6,-3.036921,-3.037754,-3.037971
mobley_4687447,7,0.414123,0.412952,0.413800
mobley_4687447,8,0.413914,0.412744,0.413591
mobley_4687447,9,0.281125,0.280436,0.280899
mobley_4687447,10,0.276123,0.275466,0.275822
mobley_4687447,11,0.274371,0.273734,0.274066
mobley_4687447,12,0.246440,0.245824,0.246246
mobley_4687447,13,0.248852,0.248204,0.248661
mobley_4687447,14,0.140296,0.140169,0.140061
mobley_4687447,15,0.254283,0.253677,0.254025
mobley_4687447,16,0.146775,0.146593,0.146576
mobley_4687447,17,0.148036,0.147838,0.147827
mobley_4687447,18,0.172349,0.173424,0.170535
mobley_468867,0,-0.338653,-0.338017,-0.338886
mobley_468867,1,-0.382481,-0.382027,-0.382428
mobley_468867,2,0.360070,0.359089,0.355730
mobley_468867,3,0.450369,0.449005,0.445838
mobley_468867,4,0.295665,0.294784,0.291980
mobley_468867,5,1.227574,1.223700,1.218700
mobley_468867,6,1.120940,1.116976,1.112635
mobley_468867,7,1.095737,1.091957,1.087485
mobley_468867,8,1.275059,1.271121,1.265888
mobley_468867,9,1.133849,1.130393,1.125008
mobley_468867,10,-1.035337,-1.034915,-1.034831
mobley_468867,11,-0.997152,-0.996694,-0.996451
mobley_468867,12,-1.075853,-1.075485,-1.075521
mobley_468867,13,-1.073389,-1.073049,-1.073017
mobley_468867,14,-1.050965,-1.050591,-1.050466
mobley_468867,15,-1.067907,-1.067521,-1.067529
mobley_468867,16,-1.143189,-1.143025,-1.143033
mobley_468867,17,-0.183525,-0.183014,-0.183079
mobley_468867,18,-0.340049,-0.338660,-0.339263
mobley_468867,19,-0.400950,-0.399625,-0.399792
mobley_468867,20,-0.588375,-0.586009,-0.587023
mobley_468867,21,-0.705619,-0.702943,-0.704067
mobley_4690963,0,-0.772477,-0.770305,-0.771364
mobley_4690963,1,-0.560936,-0.559982,-0.559892
mobley_4690963,2,-1.277251,-1.277717,-1.276099
mobley_4690963,3,-0.609435,-0.608249,-0.608290
mobley_4690963,4,-0.559763,-0.558700,-0.558815
mobley_4690963,5,-1.146341,-1.146778,-1.145063
mobley_4690963,6,-0.548793,-0.547878,-0.547794
mobley_4690963,7,-0.760056,-0.757981,-0.758951
mobley_4690963,8,0.290008,0.289409,0.289646
mobley_4690963,9,0.440167,0.438967,0.439743
mobley_4690963,10,0.354390,0.353603,0.353911
mobley_4690963,11,0.232748,0.232150,0.232598
mobley_4690963,12,0.152324,0.152028,0.152211
mobley_4690963,13,0.224160,0.223643,0.223948
mobley_4690963,14,0.190914,0.190578,0.190674
mobley_4690963,15,0.237394,0.236850,0.237162
mobley_4690963,16,0.237268,0.236724,0.237032
mobley_4690963,17,0.203938,0.203466,0.203784
mobley_4690963,18,0.204012,0.203540,0.203858
mobley_4690963,19,0.395114,0.394085,0.394738
mobley_4690963,20,0.395114,0.394085,0.394739
mobley_4690963,21,0.281183,0.280625,0.280818
mobley_4694328,0,-0.840037,-0.837821,-0.838517
mobley_4694328,1,-0.403275,-0.402223,-0.403335
mobley_4694328,2,-0.536647,-0.535263,-0.536132
mobley_4694328,3,-0.513225,-0.511851,-0.512826
mobley_4694328,4,-0.511839,-0.510462,-0.511483
mobley_4694328,5,-0.427532,-0.426649,-0.427239
mobley_4694328,6,-0.449932,-0.448708,-0.449871
mobley_4694328,7,-0.407813,-0.407366,-0.407279
mobley_4694328,8,-2.008600,-2.009037,-2.008475
mobley_4694328,9,0.399443,0.398336,0.399124
mobley_4694328,10,0.424167,0.422949,0.423846
mobley_4694328,11,0.279741,0.279063,0.279513
mobley_4694328,12,0.278750,0.277999,0.278504
mobley_4694328,13,0.251247,0.250600,0.251024
mobley_4694328,14,0.314529,0.313685,0.314240
mobley_4694328,15,0.212488,0.212017,0.212276
mobley_4694328,16,0.208715,0.208237,0.208525
mobley_4694328,17,0.313366,0.312513,0.313094
mobley_4694328,18,0.307750,0.306888,0.307502
mobley_4694328,19,0.327921,0.326978,0.327657
mobley_4694328,20,0.287505,0.286892,0.287088
mobley_4694328,21,0.266941,0.266423,0.266521
mobley_4694328,22,0.217438,0.217179,0.216958
mobley_4694328,23,0.213558,0.213316,0.213078
mobley_4694328,24,-0.107933,-0.107300,-0.107893
mobley_4699732,0,-0.641428,-0.639736,-0.641201
mobley_4699732,1,0.509576,0.507938,0.504721
mobley_4699732,2,-0.086562,-0.086505,-0.089149
mobley_4699732,3,-1.149917,-1.149754,-1.149798
mobley_4699732,4,-1.206832,-1.206774,-1.207020
mobley_4699732,5,0.115279,0.115242,0.115708
mobley_4699732,6,0.106912,0.107008,0.107220
mobley_4699732,7,0.103933,0.103964,0.104310
mobley_4699732,8,-0.111663,-0.110913,-0.111311
mobley_4699732,9,-0.029586,-0.029122,-0.029316
mobley_4699732,10,0.050525,0.050698,0.050817
mobley_4715906,0,-0.929144,-0.926490,-0.927377
mobley_4715906,1,-0.114372,-0.114128,-0.115396
mobley_4715906,2,-0.540475,-0.539056,-0.539963
mobley_4715906,3,-0.445001,-0.443837,-0.444894
mobley_4715906,4,-0.413613,-0.412514,-0.413630
mobley_4715906,5,-0.547879,-0.546418,-0.547353
mobley_4715906,6,-0.117439,-0.117198,-0.118444
mobley_4715906,7,-0.928114,-0.925566,-0.926300
mobley_4715906,8,0.232729,0.231859,0.232705
mobley_4715906,9,0.267530,0.266795,0.267359
mobley_4715906,10,0.329305,0.328411,0.329054
mobley_4715906,11,-0.102913,-0.102362,-0.102913
mobley_4715906,12,0.086661,0.086447,0.086645
mobley_4715906,13,0.119031,0.118857,0.118909
mobley_4715906,14,0.065344,0.065321,0.065273
mobley_4715906,15,0.160398,0.159899,0.160340
mobley_4715906,16,0.061687,0.061702,0.061624
mobley_4715906,17,0.178243,0.177726,0.178161
mobley_4715906,18,0.121288,0.121060,0.121182
mobley_4715906,19,0.159973,0.159463,0.159908
mobley_4715906,20,-0.076342,-0.075957,-0.076317
mobley_4715906,21,0.415652,0.414379,0.415395
mobley_4715906,22,0.327297,0.326418,0.327053
mobley_4715906,23,0.283062,0.282210,0.282921
mobley_4759887,0,-0.843132,-0.840908,-0.841597
mobley_4759887,1,-0.396850,-0.395837,-0.396909
mobley_4759887,2,-0.519275,-0.517936,-0.518829
mobley_4759887,3,-0.492594,-0.491277,-0.492285
mobley_4759887,4,-0.458496,-0.457316,-0.458307
mobley_4759887,5,-0.414870,-0.413858,-0.414853
mobley_4759887,6,-0.626415,-0.624906,-0.625536
mobley_4759887,7,0.000000,0.000000,0.000000
mobley_4759887,8,0.280198,0.279517,0.279971
mobley_4759887,9,0.412517,0.411353,0.412195
mobley_4759887,10,0.412430,0.411266,0.412108
mobley_4759887,11,0.287151,0.286413,0.286887
mobley_4759887,12,0.287423,0.286684,0.287159
mobley_4759887,13,0.337220,0.336298,0.336916
mobley_4759887,14,0.340734,0.339795,0.340430
mobley_4759887,15,0.340566,0.339613,0.340286
mobley_4759887,16,0.332653,0.331734,0.332367
mobley_4759887,17,0.253669,0.253036,0.253440
mobley_4759887,18,0.346273,0.345351,0.345968
mobley_4759887,19,0.333562,0.332743,0.333248
mobley_4759887,20,0.221392,0.220888,0.221187
mobley_4759887,21,0.242919,0.242364,0.242708
mobley_4759887,22,0.096238,0.096194,0.096139
mobley_4762983,0,-0.843120,-0.840896,-0.841586
mobley_4762983,1,-0.396021,-0.395009,-0.396083
mobley_4762983,2,-0.522483,-0.521138,-0.522033
mobley_4762983,3,-0.474727,-0.473463,-0.474494
mobley_4762983,4,-0.513036,-0.511754,-0.512609
mobley_4762983,5,-0.352829,-0.352403,-0.352662
mobley_4762983,6,-0.778891,-0.777304,-0.777217
mobley_4762983,7,0.412509,0.411344,0.412187
mobley_4762983,8,0.280203,0.279522,0.279976
mobley_4762983,9,0.412410,0.411246,0.412088
mobley_4762983,10,0.286827,0.286091,0.286564
mobley_4762983,11,0.287351,0.286612,0.287088
mobley_4762983,12,0.342287,0.341344,0.341985
mobley_4762983,13,0.336431,0.335518,0.336131
mobley_4762983,14,0.327253,0.326348,0.326976
mobley_4762983,15,0.298381,0.297557,0.298149
mobley_4762983,16,0.289067,0.288351,0.288801
mobley_4762983,17,0.202517,0.201995,0.202380
mobley_4762983,18,0.056052,0.056063,0.055983
mobley_4762983,19,0.038907,0.039077,0.038817
mobley_4762983,20,-0.023383,-0.023038,-0.023408
mobley_4780078,0,-0.894037,-0.891710,-0.892333
mobley_4780078,1,0.063596,0.062660,0.062349
mobley_4780078,2,-0.515020,-0.514360,-0.514118
mobley_4780078,3,-0.438590,-0.437960,-0.438133
mobley_4780078,4,-0.377419,-0.377586,-0.376567
mobley_4780078,5,0.066214,0.065366,0.064869
mobley_4780078,6,-0.630649,-0.629763,-0.629212
mobley_4780078,7,-0.841539,-0.839596,-0.839755
mobley_4780078,8,-3.491363,-3.491095,-3.494093
mobley_4780078,9,0.269862,0.269181,0.269706
mobley_4780078,10,0.275433,0.274736,0.275269
mobley_4780078,11,0.313101,0.312172,0.312966
mobley_4780078,12,-0.113481,-0.112934,-0.113360
mobley_4780078,13,-0.120124,-0.119552,-0.119963
mobley_4780078,14,-0.099791,-0.099231,-0.099721
mobley_4780078,15,0.212168,0.211927,0.211743
mobley_4780078,16,0.211660,0.211421,0.211236
mobley_4780078,17,0.303309,0.302558,0.303101
mobley_4780078,18,0.013150,0.014973,0.011300
mobley_4792268,0,-0.840057,-0.837846,-0.838542
mobley_4792268,1,-0.317314,-0.316565,-0.317631
mobley_4792268,2,-0.444982,-0.444101,-0.444570
mobley_4792268,3,-0.541402,-0.539902,-0.541032
mobley_4792268,4,-0.300258,-0.300557,-0.299671
mobley_4792268,5,-1.640763,-1.640221,-1.640972
mobley_4792268,6,-3.132509,-3.132012,-3.135080
mobley_4792268,7,0.279934,0.279255,0.279706
mobley_4792268,8,0.411392,0.410232,0.411071
mobley_4792268,9,0.412003,0.410846,0.411686
mobley_4792268,10,0.198680,0.198234,0.198502
mobley_4792268,11,0.242786,0.242276,0.242421
mobley_4792268,12,0.202378,0.201909,0.202206
mobley_4792268,13,0.296806,0.296104,0.296456
mobley_4792268,14,0.261077,0.260630,0.260640
mobley_4792268,15,0.100218,0.100545,0.099653
mobley_4792268,16,-0.004535,-0.002963,-0.006114
mobley_4845722,0,0.691125,0.688271,0.685414
mobley_4845722,1,0.691125,0.688271,0.685414
mobley_4845722,2,0.691125,0.688272,0.685415
mobley_4845722,3,0.691125,0.688271,0.685414
mobley_4845722,4,0.691125,0.688271,0.685415
mobley_4845722,5,0.691125,0.688271,0.685414
mobley_4845722,6,-1.004902,-1.004509,-1.004237
mobley_4845722,7,-1.004902,-1.004509,-1.004237
mobley_4845722,8,-1.004902,-1.004509,-1.004237
mobley_4845722,9,-1.004902,-1.004509,-1.004237
mobley_4845722,10,-1.004902,-1.004509,-1.004237
mobley_4845722,11,-1.004902,-1.004509,-1.004237
mobley_4850657,0,-0.561885,-0.559994,-0.561509
mobley_4850657,1,-1.132592,-1.131785,-1.134269
mobley_4850657,2,-0.838889,-0.838507,-0.837728
mobley_4850657,3,-0.838890,-0.838508,-0.837730
mobley_4850657,4,-1.201124,-1.201246,-1.201109
mobley_4850657,5,0.302109,0.301964,0.301333
mobley_4850657,6,0.121304,0.121478,0.121379
mobley_4850657,7,0.121305,0.121479,0.121380
mobley_486214,0,-0.939443,-0.937414,-0.937160
mobley_486214,1,-1.152585,-1.153310,-1.151265
mobley_486214,2,-0.237368,-0.237742,-0.237206
mobley_486214,3,-0.464960,-0.464242,-0.464408
mobley_486214,4,-0.360547,-0.360199,-0.360325
mobley_486214,5,-0.464653,-0.463915,-0.464113
mobley_486214,6,-0.315066,-0.315259,-0.314571
mobley_486214,7,-0.273529,-0.273734,-0.273302
mobley_486214,8,-3.120314,-3.120789,-3.122007
mobley_486214,9,-1.187527,-1.188397,-1.186079
mobley_486214,10,-0.918622,-0.916603,-0.916461
mobley_486214,11,0.173311,0.172916,0.173275
mobley_486214,12,0.287382,0.286615,0.287234
mobley_486214,13,0.173314,0.172919,0.173277
mobley_486214,14,-0.182185,-0.181184,-0.182259
mobley_486214,15,-0.152752,-0.152072,-0.152587
mobley_486214,16,-0.182392,-0.181402,-0.182442
mobley_486214,17,-0.001969,-0.000332,-0.003641
mobley_486214,18,0.172674,0.172282,0.172648
mobley_486214,19,0.172673,0.172281,0.172647
mobley_486214,20,0.287840,0.287056,0.287706
mobley_4883284,0,-0.399298,-0.398944,-0.398919
mobley_4883284,1,-0.376496,-0.376079,-0.376246
mobley_4883284,2,-0.540479,-0.539915,-0.539506
mobley_4883284,3,0.182611,0.181120,0.181576
mobley_4883284,4,-0.540479,-0.539915,-0.539505
mobley_4883284,5,-0.376496,-0.376080,-0.376246
mobley_4883284,6,-1.405646,-1.407390,-1.406881
mobley_4883284,7,-0.145611,-0.144975,-0.145455
mobley_4883284,8,-0.148873,-0.148214,-0.148703
mobley_4883284,9,-0.241293,-0.240351,-0.241106
mobley_4883284,10,-0.241292,-0.240351,-0.241106
mobley_4883284,11,-0.148874,-0.148215,-0.148703
mobley_4883284,12,-1.434870,-1.431358,-1.435467
mobley_4883284,13,-1.434871,-1.431358,-1.435468
mobley_4884177,0,-0.754050,-0.752036,-0.752935
mobley_4884177,1,-0.467758,-0.466566,-0.467599
mobley_4884177,2,-0.155951,-0.156485,-0.156314
mobley_4884177,3,-0.335936,-0.335455,-0.335726
mobley_4884177,4,-0.453826,-0.453398,-0.453270
mobley_4884177,5,-0.313323,-0.313396,-0.312698
mobley_4884177,6,-1.343963,-1.343778,-1.343811
mobley_4884177,7,-0.409945,-0.409766,-0.408890
mobley_4884177,8,0.381527,0.380384,0.381338
mobley_4884177,9,0.280239,0.279522,0.280039
mobley_4884177,10,0.384278,0.383106,0.384066
mobley_4884177,11,0.163042,0.162714,0.162977
mobley_4884177,12,0.156738,0.156427,0.156653
mobley_4884177,13,-0.111631,-0.111212,-0.111426
mobley_4884177,14,-0.240932,-0.240262,-0.240604
mobley_4884177,15,-0.117454,-0.117026,-0.117145
mobley_4884177,16,-0.089382,-0.089134,-0.089071
mobley_4893032,0,-0.842629,-0.840406,-0.841097
mobley_4893032,1,-0.398421,-0.397410,-0.398488
mobley_4893032,2,-0.394123,-0.392923,-0.394301
mobley_4893032,3,-0.465744,-0.464581,-0.465525
mobley_4893032,4,0.354384,0.352922,0.352817
mobley_4893032,5,-1.350686,-1.350709,-1.350686
mobley_4893032,6,0.280238,0.279557,0.280012
mobley_4893032,7,0.412463,0.411298,0.412141
mobley_4893032,8,0.412459,0.411295,0.412138
mobley_4893032,9,0.287454,0.286720,0.287196
mobley_4893032,10,0.287456,0.286722,0.287197
mobley_4893032,11,0.250780,0.249978,0.250655
mobley_4893032,12,0.250776,0.249973,0.250650
mobley_4893032,13,-0.025595,-0.025833,-0.025485
mobley_4893032,14,-0.025593,-0.025831,-0.025483
mobley_4924862,0,-0.963182,-0.960630,-0.961180
mobley_4924862,1,0.042399,0.042202,0.040733
mobley_4924862,2,-0.946229,-0.943741,-0.944272
mobley_4924862,3,-0.561291,-0.559771,-0.560774
mobley_4924862,4,-0.658611,-0.657477,-0.657063
mobley_4924862,5,-1.028875,-1.028829,-1.028056
mobley_4924862,6,-0.528354,-0.527890,-0.527098
mobley_4924862,7,-1.282415,-1.282062,-1.282258
mobley_4924862,8,0.456328,0.454917,0.456009
mobley_4924862,9,0.354113,0.353155,0.353825
mobley_4924862,10,0.304194,0.303357,0.303973
mobley_4924862,11,0.117357,0.117214,0.117167
mobley_4924862,12,0.318539,0.317737,0.318269
mobley_4924862,13,0.320728,0.319884,0.320472
mobley_4924862,14,0.495168,0.493651,0.494819
mobley_4924862,15,0.349990,0.349061,0.349635
mobley_4924862,16,0.255810,0.255161,0.255590
mobley_4924862,17,0.178788,0.178390,0.178629
mobley_4924862,18,0.155631,0.155365,0.155461
mobley_4924862,19,-0.121163,-0.120527,-0.121061
mobley_49274,0,-0.843120,-0.840896,-0.841586
mobley_49274,1,-0.396357,-0.395345,-0.396418
mobley_49274,2,-0.523345,-0.522002,-0.522898
mobley_49274,3,-0.415993,-0.414883,-0.416016
mobley_49274,4,-0.489684,-0.488475,-0.489363
mobley_49274,5,-0.120085,-0.120490,-0.120596
mobley_49274,6,-0.570722,-0.569865,-0.569643
mobley_49274,7,0.412454,0.411289,0.412132
mobley_49274,8,0.280205,0.279524,0.279979
mobley_49274,9,0.412453,0.411289,0.412131
mobley_49274,10,0.287269,0.286530,0.287005
mobley_49274,11,0.287269,0.286530,0.287005
mobley_49274,12,0.339499,0.338572,0.339200
mobley_49274,13,0.339497,0.338570,0.339198
mobley_49274,14,0.283073,0.282302,0.282862
mobley_49274,15,0.283072,0.282301,0.282862
mobley_49274,16,0.198673,0.198138,0.198573
mobley_49274,17,0.198672,0.198138,0.198572
mobley_49274,18,-0.126427,-0.125800,-0.126329
mobley_4934872,0,-0.761009,-0.758931,-0.759901
mobley_4934872,1,-0.537951,-0.537313,-0.536744
mobley_4934872,2,-0.961300,-0.960641,-0.960957
mobley_4934872,3,-0.562589,-0.562548,-0.560486
mobley_4934872,4,-0.544014,-0.542534,-0.543804
mobley_4934872,5,-0.574386,-0.573675,-0.573033
mobley_4934872,6,-0.759578,-0.757509,-0.758472
mobley_4934872,7,-1.130649,-1.129826,-1.130694
mobley_4934872,8,-0.182958,-0.183852,-0.182610
mobley_4934872,9,-0.413486,-0.412975,-0.413121
mobley_4934872,10,-0.379513,-0.379174,-0.379190
mobley_4934872,11,-0.400791,-0.400416,-0.400375
mobley_4934872,12,-0.378741,-0.378401,-0.378426
mobley_4934872,13,-0.400933,-0.400598,-0.400392
mobley_4934872,14,0.394595,0.393571,0.394225
mobley_4934872,15,0.393288,0.392268,0.392909
mobley_4934872,16,0.279846,0.279296,0.279479
mobley_4934872,17,0.119873,0.119896,0.119573
mobley_4934872,18,0.217189,0.216608,0.217107
mobley_4934872,19,-0.035161,-0.034936,-0.035006
mobley_4934872,20,0.200122,0.199882,0.199747
mobley_4934872,21,0.214435,0.213856,0.214335
mobley_4934872,22,0.411792,0.410737,0.411389
mobley_4934872,23,0.394576,0.393551,0.394207
mobley_4934872,24,0.279768,0.279219,0.279400
mobley_4934872,25,-0.123785,-0.123235,-0.123612
mobley_4934872,26,-0.146445,-0.145798,-0.146284
mobley_4934872,27,-0.145336,-0.144700,-0.145180
mobley_4934872,28,-0.149424,-0.148768,-0.149264
mobley_4934872,29,-0.106849,-0.106257,-0.106873
mobley_4936555,0,-0.824176,-0.821954,-0.822790
mobley_4936555,1,-0.057559,-0.058146,-0.058333
mobley_4936555,2,-0.499954,-0.499351,-0.499131
mobley_4936555,3,-0.359164,-0.358755,-0.359021
mobley_4936555,4,-0.495669,-0.494961,-0.495054
mobley_4936555,5,0.098920,0.097926,0.098113
mobley_4936555,6,-0.191602,-0.191979,-0.191845
mobley_4936555,7,-0.636679,-0.634437,-0.636095
mobley_4936555,8,-1.369142,-1.369732,-1.369564
mobley_4936555,9,0.216044,0.214472,0.215032
mobley_4936555,10,-0.460035,-0.459431,-0.459566
mobley_4936555,11,-0.377809,-0.377412,-0.377568
mobley_4936555,12,-0.376000,-0.375656,-0.375754
mobley_4936555,13,-0.403812,-0.403476,-0.403310
mobley_4936555,14,-0.149317,-0.149682,-0.149908
mobley_4936555,15,-0.009178,-0.009749,-0.009839
mobley_4936555,16,-0.950512,-0.949798,-0.950053
mobley_4936555,17,-2.860645,-2.860206,-2.863233
